bearing_x,bearing_y,bearing_z,nacelle_x,nacelle_y,nacelle_z,label
-0.041074958,-0.008626963,-0.015584555,0.038528997,-0.02064616,-0.012805383,1
-0.014011254,-0.01561646,-0.027016498,0.0045390576,-0.01383431,-0.016130224,0
-0.0018191928,-0.011972889,-0.019925153,-0.016381744,-0.0022365456,-0.0006909394,0
-0.010733234,-0.016554195,-0.025797728,-0.02112332,-0.0067915646,-0.017357107,0
-0.025140544,-0.016921546,-0.025689162,0.0011774637,-0.017161574,-0.031254448,0
0.004801377,-0.0080629755,-0.01750549,-0.033453017,0.01682138,0.033698853,1
-0.02566712,-0.017195156,-0.025996847,-0.024276957,-0.003944514,-0.012330618,0
-0.008147363,-0.0035259305,-0.01439539,0.010573202,-0.00549524,0.042681076,1
-0.001806763,-0.01688151,-0.024989275,-0.0063605714,-0.0036053113,-0.017706072,0
-0.010313971,-0.012824241,-0.024173012,0.0006076878,-0.004561616,-0.0295898,1
-0.02646952,-0.0031287866,-0.013562335,-0.03655618,0.012718849,0.0373386,1
0.00023153127,-0.010906067,-0.020517072,-0.093496,0.031906724,0.04084583,1
-0.011621258,0.0088834055,0.0021003708,0.0038746875,0.023621509,0.08121543,1
0.008430045,-0.010832707,-0.020515027,0.0235735,-0.025872093,-0.028789217,0
-0.021036044,-0.0077855075,-0.01526414,-0.035966486,0.005964328,-0.003952121,1
-0.016469724,-0.0166189,-0.026486924,-0.015929371,-0.010273629,-0.02027487,0
-0.01354946,0.043961175,0.032658063,0.027203321,0.048885785,0.17981745,1
-0.029125182,-0.0075603034,-0.019356582,0.008972703,-0.012417055,-0.026066095,1
-0.054613996,-0.011719531,-0.020059252,0.0118729845,-0.00910163,-0.05749986,0
-0.0076108603,-0.005709885,-0.016210562,0.00950448,0.007523295,0.06708246,1
-0.013282222,-0.0155143505,-0.026654273,-0.004123862,-0.01311473,-0.005415524,0
-0.01543795,0.004528559,-0.003955364,0.03446999,6.786648e-05,0.052477006,1
-0.0060703494,1.3763678e-05,-0.009502734,-0.012223901,0.011748405,0.04227635,1
-0.010992361,-0.017763851,-0.024489522,-0.024705438,4.8914888e-05,-0.021945657,0
-0.0023878778,-0.009330542,-0.018373946,0.026627267,-0.012404966,-0.021643607,1
-0.034521792,-0.013514754,-0.022662029,-1.3232689e-05,-0.006970141,-0.03435207,0
-0.016904589,0.02666343,0.015163632,0.05210942,0.02208064,0.16311896,1
-0.00028152013,-0.016152956,-0.038639024,-0.018394317,-0.004252615,-0.047282536,0
-0.0070755063,-0.014592568,-0.024958046,0.0020101485,-0.0055822628,-0.019533338,0
-0.009783023,-0.016660344,-0.024238877,0.016489336,-0.0220756,-0.015825182,0
-0.0043616053,-0.0023510417,-0.011641688,0.027527157,-0.004965966,0.020383433,1
-0.007993808,0.016249688,0.005172595,-0.0018200696,0.026410216,0.11660782,1
-0.025422199,-0.010574349,-0.01993836,-0.040238608,0.0072348393,0.023634756,0
0.0054032137,-0.008121647,-0.019519739,0.0025092515,-0.0026504009,-0.013681193,1
-0.027918447,-0.0083820205,-0.014120885,0.010583722,-0.004621863,-0.0037629514,1
-0.013373931,-0.016732467,-0.02633877,-0.0007307832,-0.010200898,-0.019114366,0
-0.008011755,-0.016742349,-0.026647802,-0.04468149,0.0055602686,-0.009991293,0
-0.011348803,-0.014447678,-0.02307309,-0.03453859,0.0014980604,-0.0046311757,0
-0.015088788,-0.015125153,-0.023598656,-0.018842604,-0.0072256564,-0.020728333,0
-0.0104343,-0.017118935,-0.022366911,-0.02457365,-0.0045416486,-0.011185232,0
-0.0018905944,-0.012511298,-0.02122063,-0.020299835,-0.0055523105,-0.008463599,0
-0.011234356,0.027279155,0.017609365,-0.06313767,0.061229117,0.19536853,1
-0.008402563,0.017924752,0.009786271,-0.012261407,0.03290984,0.1778603,1
-0.007371956,-0.012799926,-0.019808816,-0.013725165,-0.003422493,-0.0024010055,0
0.006090418,-0.0062490148,-0.013860693,0.02812431,-0.012073439,0.008725578,1
-0.0112669645,-0.018612828,-0.031001246,0.022107411,-0.008534222,-0.09725677,0
-0.00020762943,-0.012916251,-0.021977572,-0.011617756,-0.003282368,-0.020555196,0
-0.00757531,-0.017399674,-0.026629567,-0.017062837,-0.007716499,-0.022277005,0
-0.058334317,-0.005725885,-0.013202736,-0.068885125,-0.011679162,0.032824453,0
-0.0051621986,0.0046047033,-0.0029925592,0.0076906513,0.0109935505,0.05822597,1
-0.010398617,0.036901314,0.026516655,0.11200533,0.018530525,0.1787191,1
-0.042028174,-0.0030847094,-0.011078976,0.063253306,-0.024068663,0.009321803,1
-0.0049622715,-0.0076079494,-0.018244123,0.033021934,-0.010893991,0.020424144,1
0.008221325,-0.012637566,-0.020238683,-0.03374338,0.006308703,-0.005999641,1
-0.0034210898,-0.012605111,-0.019941669,0.0084458515,-0.0030791494,-0.014012256,0
-0.0021407371,-0.012353208,-0.022314213,0.015573289,-0.011996319,-0.028171038,0
-0.014983868,-0.0064488607,-0.015714677,0.01961627,-0.0026811406,0.05670803,1
-0.00723288,-0.004230293,-0.012054924,-0.12628335,0.03928745,0.06448314,1
-0.016341016,0.0041424744,-0.0098122815,-0.031459406,0.020105366,0.111472405,1
-0.02782,-0.0097638415,-0.014161868,-0.051373336,0.0072358833,0.029151428,0
-0.015106153,0.012401204,0.0025427889,0.015680924,0.01726988,0.09997733,1
-0.010154735,0.012496025,0.0038634897,-0.041545305,0.040004123,0.13207488,1
-0.015066261,-0.017266216,-0.025935337,-0.005656928,-0.009071647,-0.008037348,0
-0.030382011,-0.011301371,-0.020748924,-0.0023136807,-0.0056249057,0.00054340326,0
-0.026824402,-0.011384792,-0.019863086,0.0048641996,-0.0053257113,-0.015195987,0
-0.026278086,-0.0057160226,-0.015608505,-0.036399864,0.012276873,0.011669993,1
-0.0028143758,-0.017636972,-0.027873442,-0.09256758,0.016342223,-0.0027416034,0
-0.0042356723,0.00078317215,-0.008945761,-0.065948434,0.029027857,0.10454012,1
-0.034411207,-0.011699048,-0.020633059,-0.007880189,-0.004516135,-0.039148595,0
-0.010603595,-0.011905178,-0.020770978,0.0043657315,-0.007399738,-0.008861948,0
-0.007949207,-0.012315862,-0.021094222,-0.01646599,-0.0014009931,0.027021442,0
-0.012167097,-0.016035572,-0.026141394,-0.045110565,0.0031599333,0.019646205,0
-0.014327602,-0.01669972,-0.022039738,-0.03671822,0.0003987814,-0.018949868,0
-0.009874785,-0.0042704553,-0.011448613,0.015723549,-0.0042153685,0.057286926,1
-0.017337795,-0.0042938665,-0.013490393,-0.013967871,0.001632878,0.028352244,1
0.000542772,-0.015425652,-0.023830079,-0.0040681353,-0.0038761843,-0.027582562,0
-0.0019815657,-0.014046022,-0.023673901,-0.0029006035,-0.005062038,-0.019130867,0
-0.026797239,-0.005198664,-0.015063532,0.0077758636,0.0063900617,0.057334244,1
-0.010751494,0.014353455,0.004039947,0.019059358,0.019202836,0.09348449,1
-0.01383792,0.0072218915,-0.0020942346,0.0072323526,0.01723257,0.11715722,1
-0.005023525,0.00078486506,-0.009741862,0.009677917,0.002457848,0.039791252,1
-0.0035680467,-0.009774431,-0.02191111,-0.043220114,-0.0048094303,0.016831607,0
-0.0068924734,-0.018621512,-0.024503762,-0.056819834,0.001189124,-0.002565699,0
-0.013264909,-0.016544128,-0.025544763,-0.0068938984,-0.009925833,-0.015626023,0
-0.014491803,-0.012657049,-0.022127202,-0.007423606,-0.0065680877,0.011344918,0
-0.011967236,0.021732023,0.010632453,0.013526439,0.032008376,0.16580454,1
-0.011662246,-0.015302294,-0.02492718,0.062235698,-0.034599937,-0.02025222,0
-0.0117106745,-0.015849417,-0.023665117,-0.022012057,-0.0062181866,-0.014183671,0
-0.053012323,-0.009213985,-0.012994496,0.049235053,-0.019251391,-0.038687825,0
-0.080529846,-0.00812626,-0.012699141,-0.015751084,-0.0005447726,0.005173107,0
-0.0124957105,-0.015041034,-0.02590507,-0.025155254,-0.010802783,0.0006429635,0
-0.013981731,-0.015983142,-0.022635547,0.0049521946,-0.013966624,-0.01789931,0
-0.013750014,-0.016445069,-0.024039788,-0.00015143248,-0.014976598,-0.00983073,0
-0.016684504,-0.015635755,-0.024598612,-0.027121155,-0.0035511875,-0.012660047,0
-0.027287142,-0.012330186,-0.021591892,-0.016595926,-0.0050783334,-0.0017228016,0
0.0005024288,-0.002505912,-0.010673446,-0.013585312,0.010165007,0.039373808,1
-0.026240455,-0.0075823436,-0.016336983,0.040208083,-0.012234777,0.047852326,1
-0.013662768,-0.015188571,-0.02434657,-0.018360702,-0.0038484714,-0.0023363393,0
-0.018843643,-0.010449707,-0.017141677,-0.030265018,-0.002980918,0.029272813,0
0.0054198597,-0.008508692,-0.01850898,0.06325878,-0.020216832,-0.021132788,0
-0.024891252,-0.015828509,-0.02349138,0.050320998,-0.03305098,-0.019585358,0
-0.0098886015,-0.001794085,-0.008191243,-0.0027985743,0.008440661,0.057792854,1
-0.012243752,-0.015212607,-0.023407578,-0.015344146,-0.0065766536,-0.01629864,0
-0.04970215,-0.016896917,-0.020895893,-0.050313868,0.019722924,0.007672583,0
-0.012539437,-0.002754234,-0.011995456,0.0122936135,0.00075191277,0.048667897,1
-0.026826862,-0.016824258,-0.025106635,0.036443237,-0.02580474,-0.01643556,0
0.0029977267,-0.010091593,-0.01879671,-0.016327616,0.0056983125,0.0033709293,1
-0.00079463696,-0.011798844,-0.018714784,-0.020958314,-0.0007344657,-0.0062031066,1
-0.021728588,-0.014314799,-0.023828134,0.00044224097,-0.00965659,-0.027212247,0
-0.007905401,-0.01642414,-0.025193302,-0.002456585,-0.013136303,-0.009804893,0
-0.0046951743,-0.005901966,-0.014879425,-0.008402759,0.0016680049,0.008369971,1
-0.012303877,-0.0047144466,-0.0138901565,0.013418998,0.0007146419,0.053680606,1
-0.017332466,-0.016850723,-0.020996079,-0.03834407,0.0073369197,0.035607602,0
-0.010717608,-0.016423658,-0.025794445,-0.046530217,0.0019507987,-0.012662524,0
-0.013523267,-0.015523766,-0.025144154,-0.0040317914,-0.009805092,-0.012841343,0
0.002869294,-0.013811475,-0.023318209,-0.012439797,-0.0061897933,-0.018615518,0
-0.015882544,-0.016836992,-0.026131928,-0.016779723,-0.0072831255,-0.012596444,0
-0.010598249,-0.016333243,-0.02432283,-0.01327446,-0.0095211435,-0.031414658,0
-0.011715998,0.009577494,0.0030814693,-0.035158224,0.0371632,0.13665436,1
-0.014997072,-0.008007744,-0.016519595,-0.0292593,0.005147374,0.0022369057,1
-0.014400067,-0.015896857,-0.024634425,-0.007396415,-0.008526034,-0.01937449,0
-0.007812501,-0.0037651705,-0.00989544,0.06216303,-0.015377959,0.05138442,1
-0.012051808,-0.009460792,-0.018152896,0.015132252,-0.011492162,-0.015824927,0
-0.049262553,-0.003647421,-0.012976588,0.027879024,-0.010486358,0.009987636,1
-0.0043606767,-0.01464252,-0.02470674,-0.03575536,-0.00050104933,-0.02077722,0
-0.00047062157,-0.012875414,-0.021732124,-0.0076724915,-0.005310691,-0.005086673,0
-0.0013604836,0.0054131034,-0.0040990612,0.03908563,0.0011084583,0.06503939,1
-0.002517015,-0.0011532345,-0.008117813,-0.0028321112,0.007338986,0.06575597,1
-0.013446384,-0.01645206,-0.024789331,-0.0011772701,-0.013979073,-0.008449132,0
-0.008803391,-0.01272103,-0.022784177,-0.025919063,-0.006215959,0.0022788309,0
-0.012629536,-0.016884008,-0.026258687,-0.007998641,-0.010471412,-0.023967253,0
-0.0479384,-0.010326481,-0.017278448,0.012484293,-0.0097364215,-0.02497319,0
-0.0027382234,-0.013534619,-0.0211174,-0.026227722,0.0020711266,0.010194517,0
-0.0012261749,-0.015420848,-0.023528995,0.019162063,-0.009626734,-0.03620977,0
0.0021862034,-0.0049628005,-0.014819715,0.018329289,-0.005910282,0.018567987,1
-0.011869238,-0.015920538,-0.02541308,-0.010032712,-0.012603707,-0.015519616,0
-0.009860829,-0.0038962646,-0.014122149,-0.035470154,0.012196788,0.0008851634,1
-0.009463795,0.008507699,-0.0013963406,-0.008430014,0.015234159,0.0692727,1
-0.0061160815,-0.010625979,-0.019348243,-0.0077424627,-0.0039990996,-0.011704743,1
-0.0011089412,-0.0052558403,-0.014054592,-0.032583255,0.01224096,0.017258156,1
-0.0019041317,-0.009734045,-0.020794407,0.0072430805,-0.0055162823,-0.014880053,1
-0.007438784,-0.0021406426,-0.013055412,0.0041902126,0.004996709,0.06587588,1
-0.002179894,-0.011410061,-0.018997202,-0.0104018515,0.0021685525,0.0015645253,1
-0.0052945768,-0.017145026,-0.024062905,-0.009429392,-0.010111568,-0.021637997,0
-0.013245006,-0.01443288,-0.023714542,-0.010390899,-0.010002805,-0.019051068,0
-0.009699654,-0.016467117,-0.024871834,-0.02189718,-0.003952705,-0.022904854,0
-0.02572852,-0.017307574,-0.027681664,-0.008996785,-0.010500799,-0.021052167,0
-0.012393068,-0.01583202,-0.024650982,-0.027033662,-0.00024749685,-0.0070128976,0
-0.006560867,-0.013288212,-0.020803902,-0.02885464,0.00019507135,-0.0034232088,0
-0.0242087,0.0013889417,-0.009447239,-0.018219545,0.010133795,0.0400228,1
-0.0147388,-0.016526386,-0.02450111,0.0015261801,-0.014078885,-0.022522394,0
-0.008193514,-0.016202284,-0.032803778,-0.0020705624,-0.016222278,-0.010230453,0
-0.033367723,-0.0077897133,-0.01678705,0.038529277,-0.022203851,-0.0250541,1
-0.029562324,-0.011796459,-0.020334544,-0.02410362,0.00036110068,-0.0049953507,0
-0.0032660856,-0.006666244,-0.015431336,-0.05412542,0.015362337,0.014916137,1
-0.017094698,-0.008482312,-0.016000355,0.030064793,-0.010379216,-0.018493641,0
-0.0010334904,-0.011384489,-0.02295242,-0.0049193604,-0.0037657467,-0.011136817,1
-0.012887354,-0.014738687,-0.022876175,-0.029472245,-0.005896985,-0.0076787937,0
-0.0024086998,-0.013031523,-0.023673493,-0.0054222276,-0.005393645,-0.020836515,0
-0.015900042,-0.018386193,-0.0066485815,-0.020259265,-0.00014570952,-0.01318751,0
-3.0214403e-06,-0.0055054883,-0.014361965,0.04615637,-0.013701922,-0.00033851055,1
0.00039248035,-0.0079030935,-0.018619062,0.025350243,-0.013001515,0.0043608695,1
-0.015763363,-0.01269507,-0.021397894,-0.027853135,0.0036935478,0.010460255,0
-0.010197164,-0.012569483,-0.019094536,-0.004936199,-0.0042006094,-0.02411816,0
-0.009940333,-0.013013928,-0.034397013,0.015161809,-0.02234771,-0.023074063,0
-0.013842967,-0.014730915,-0.021596814,0.017361296,-0.018068587,-0.015533085,0
-0.030438203,-0.00913879,-0.015597782,-0.038195513,-0.0019077165,0.0043726116,0
-0.009424712,-0.013276007,-0.019173061,-0.015274689,-0.003033737,0.013870197,0
-0.012362143,0.0067960047,-0.0030042075,-0.004143535,0.01661942,0.09885133,1
-0.007674548,-0.00606098,-0.017039882,-0.028776396,0.0154787125,0.070398666,1
-0.003422195,-0.007485679,-0.014253759,-0.05521709,0.015094746,-0.024575707,1
-0.0039798506,-0.004058242,-0.013093212,0.049085595,-0.0115251755,0.056134872,1
-0.008197296,-0.017812788,-0.026838485,-0.027752418,-0.0041426136,-0.002049919,0
-0.008405981,-0.017465858,-0.026823321,-0.02328017,-0.0058747944,-0.013282701,0
-0.0013952723,-0.0051494273,-0.012758538,0.00492653,-0.003385274,0.029450016,1
-0.009186155,-0.01828124,-0.020896122,-0.012919369,0.0001487135,-0.026644466,0
-0.014815481,-0.017113237,-0.02524951,0.0089941155,-0.017246947,-0.025437625,0
-0.009200758,-0.011475297,-0.021447346,-0.040217023,0.00046016334,0.008623834,0
-5.8272628e-05,-0.00528245,-0.015522306,-0.02525753,0.0066433926,0.030520882,1
-0.018692924,-0.013354715,-0.023207646,-0.027161084,0.00031205482,0.0018111969,0
-0.033168282,-0.0018637424,-0.01091584,-0.008268285,0.009216909,0.05508176,1
-0.006346181,-0.011565257,-0.020144993,-0.0087961685,-0.0038194135,-0.0118136015,0
-0.0005899193,-0.013455045,-0.020889198,-0.015847845,-0.0014276647,0.002711429,0
-0.01728079,-0.019095484,-0.030442156,-0.03867565,-7.184922e-05,-0.009887817,0
-0.01412864,-0.017036058,-0.025839418,0.015253399,-0.018180413,-0.016555028,0
-0.00666922,0.016588366,0.07202364,0.027930167,0.045329887,0.13549545,1
-0.036870338,-0.008948867,-0.01797848,-0.021807436,0.0020858424,0.009415575,1
-0.009992749,0.019735748,0.009657872,0.06093826,0.009814897,0.09646089,1
-0.007249535,-0.014085338,-0.026392106,0.0034331132,-0.009830736,-0.0078661535,0
-0.021400072,-0.006791266,-0.01645083,-0.0011662969,-0.0017437635,0.0053523225,1
-0.01950022,0.003982348,-0.005684194,0.05886533,-0.008222182,0.06469342,1
-0.061606016,-0.009468596,-0.015319955,-0.013923857,-0.004547099,-0.007907592,0
-0.014177489,-0.017368957,-0.02586813,-0.013696217,-0.0093944,-0.013026183,0
-0.0121585475,-0.0164349,-0.025751535,-0.001373306,-0.012069415,-0.006041856,0
-0.001214358,-0.012889132,-0.020205228,-0.005623639,-0.0057474365,0.0014181087,0
0.0022863322,-0.0054604667,-0.013218658,0.02552539,-0.0062656146,0.019882267,1
-0.013763529,0.0386592,0.026617264,0.029077936,0.0482701,0.207206,1
-0.0133221615,-0.0054995446,-0.014784192,0.013112269,0.0042368355,0.047034927,1
-0.004864217,-0.012419661,-0.020867761,0.00994528,-0.007896083,-0.0038544275,0
-0.0065532057,-0.013973474,-0.02442687,-0.008659632,-0.00913895,-0.021158159,0
-0.002547767,-0.01279545,-0.020926772,-0.0072848625,-0.0016124281,-0.02412778,0
-0.012321437,-0.017471667,-0.024672449,-0.016381359,-0.0079998635,-0.019296158,0
-0.012708343,-0.0009816546,-0.009034211,-0.05419978,0.019337257,0.092986144,1
-0.0012890298,-0.013022548,-0.022823641,-0.011810419,-0.008239366,-0.00021932233,0
-0.0032250262,-0.015676547,-0.02391555,-0.0066226423,-0.005878013,-0.025794916,0
-0.0025900777,-0.014132879,-0.02168248,-0.012231884,-0.0023959952,-0.021054296,0
-0.020830335,-0.01807647,-0.026566334,-0.030217571,-0.0029239524,-0.020378131,0
-0.0031739362,-0.01006662,-0.015674086,-0.0410087,0.009324748,0.048577264,0
-0.011480252,0.012009457,0.0065885917,0.02610599,0.02013158,0.1263656,1
-0.0014109941,-0.0086308075,-0.018690888,-0.0020381846,-0.0007248108,0.014947388,1
-0.015236224,-0.01670434,-0.02539259,-3.337471e-05,-0.013401954,-0.019422352,0
-0.004922154,-0.011617035,-0.052091293,0.021208474,-0.028467191,-0.020528013,0
-0.0013798272,-0.015594924,-0.0247091,-0.07772842,0.008371954,0.015691753,0
-0.006277963,-0.010821924,-0.018560942,-0.0018731878,-0.0071000364,-0.0120634325,1
-0.011597358,-0.016322372,-0.026282167,-0.039154533,0.0007603379,-0.017888172,0
-0.010152916,-0.01565692,-0.024566773,-0.057204776,0.014537918,0.016785694,0
-0.002015503,-0.014540757,-0.022277022,-0.012031221,-0.0015595752,-0.01440158,0
-0.0044465493,-0.014029928,-0.02530755,-0.0022113987,-0.008204247,-0.018458085,0
0.0076054004,-0.008917877,-0.019777413,0.049784314,-0.019289395,0.0133525515,1
-0.015949287,-0.012551744,-0.03826594,-0.021844745,-0.015070659,-0.0086796535,0
0.002364277,-0.001067559,-0.0119345235,0.034952488,-0.0033931567,0.06445788,1
-0.0021615683,-0.011626625,-0.020175988,-0.0042469013,-0.008975986,-0.007531954,0
-0.010423373,-0.014707171,-0.024702962,-0.10256018,0.02088006,0.03610922,0
-0.004213597,-0.018198784,-0.02901794,-0.016133366,-0.010694006,-0.0232363,0
-0.02680642,-0.013750392,-0.01783194,-0.006523141,-0.0025356244,-0.021711303,0
0.0019501038,-0.00827986,-0.013244366,0.06950055,-0.021468753,-0.011681947,0
-0.01229952,-0.016253008,-0.025833227,-0.025875242,-0.008208282,-0.015188176,0
-0.006000922,-0.0223811,-0.028837256,-0.05181485,0.009981326,-0.006978787,0
-0.009698466,0.013609399,0.002474949,0.08009113,0.0006457801,0.05608158,1
-0.007903487,-0.0063891755,-0.018312722,-0.010242145,0.0017621157,0.042420615,1
-0.0019459734,-0.013906288,-0.022596598,-0.0019752488,-0.0041393316,-0.01054873,0
-0.042282794,-0.01145827,-0.01817047,-0.048113935,-0.0006216614,0.028660534,0
0.005472932,-0.006899317,-0.014696329,0.01967075,-0.0055506714,0.0124001615,1
-0.015214238,-0.010430581,-0.025209187,-0.001586383,-0.020649444,-0.042365532,0
-0.0038854105,-0.016265081,-0.02390647,-0.012167721,-0.0077684876,-0.029746113,0
-0.014898996,-0.01502051,-0.024189306,-0.006327824,-0.010607196,-0.020225504,0
0.006633274,-0.014715706,-0.01967673,0.011287469,-0.0069137295,-0.009158425,1
0.0034234338,-0.00769239,-0.015931517,0.0014976847,-0.004275633,-0.007912189,1
-0.048466273,-0.010083219,-0.017402623,0.027212542,-0.011001597,-0.031752765,0
-0.021985017,-0.014659693,-0.023141634,-0.01519169,-0.0039173914,0.0015507364,0
-0.008850379,-0.014473409,-0.024485791,0.008983612,-0.009046767,-0.035148986,0
-0.010849149,-0.0053650294,-0.015367265,-0.04899986,0.01877152,0.051112715,1
-0.0049826223,0.0032731462,-0.008425114,-0.0063567413,0.012901161,0.058674607,1
-0.014243237,-0.01589641,-0.026014965,0.03587852,-0.023906916,-0.019319454,0
-0.035297893,-0.008842856,-0.02074666,0.02920846,-0.016939603,-0.079884775,1
-0.040034138,-0.010710401,-0.0187133,0.009459012,-0.010321768,-0.024800833,0
-0.008121258,-0.016693136,-0.026814993,-0.08670874,0.007307217,0.006563105,0
-0.009323303,0.0013563741,-0.0058289,-0.009839,0.009999263,0.0733901,1
0.0052279714,-0.015199707,-0.025334964,-0.03231488,0.0031372332,0.01627976,0
-0.014182481,-0.016714683,-0.02630544,-0.0040660626,-0.012165163,-0.021915665,0
-0.007162312,-0.010170138,-0.01532376,-0.007080224,-0.0041355803,0.0071975472,0
-0.014353406,0.043768235,0.033173144,0.11602978,0.022523038,0.15939732,1
-0.0010755764,-0.011494933,-0.019413088,-0.025048979,-0.0025314952,0.0068224687,0
-0.003826973,-0.015695702,-0.020401914,-0.06844883,0.009712387,0.01809857,0
-0.0026985374,-0.0045109703,-0.013062304,0.0063525876,-0.00128633,0.0063021337,1
0.0024493823,-0.0030635246,-0.016824456,-0.034537382,0.014941307,0.05703971,1
-0.009550276,-0.017969474,-0.03626282,-0.00086462364,-0.018558247,-0.0115816835,0
-0.046091743,-0.006710011,-0.009052395,0.013089489,-0.0021269007,0.008196154,1
-0.0030954287,-0.014669949,-0.022515567,-0.02928045,-0.0022437328,-0.006936964,0
-0.024601234,-0.010138396,-0.020489488,0.020912142,-0.013062373,-0.03022328,0
-0.021023333,-0.011894371,-0.020380905,-0.0016213927,-0.0021501514,0.0030249164,0
-0.0068461155,0.006930005,-0.0034731661,-0.013074794,0.01942829,0.100621365,1
-0.01479087,-0.016181957,-0.026005495,-0.03381274,-0.0016588864,-0.006069065,0
-0.015295584,-0.016442318,-0.025592595,-0.007259227,-0.010943537,-0.0190025,0
-0.0025601694,-0.006173515,-0.0156717,-0.0058252653,0.0027812643,0.03465741,1
-0.015524901,0.010957154,0.0017012337,0.027335107,0.018071739,0.12632385,1
-0.013905867,-0.0054875063,-0.01664504,-0.0026723589,0.0066801286,0.047778163,1
-0.003606282,-0.013831132,-0.022599403,0.0034096402,-0.007494651,-0.021290932,0
-0.030646963,-0.0017199604,-0.010061955,-0.12141971,0.044994444,0.0827802,1
-0.0128866155,-0.015174384,-0.02276269,-0.0040754084,-0.006164376,-0.02090596,0
-0.003977012,-0.011147255,-0.019921534,-0.007660591,-0.0024904155,0.003461804,1
-0.005830177,-0.023318585,-0.03047042,-0.06516575,0.0115049565,-0.00103556,0
0.0012542171,-0.014895567,-0.024796534,-0.018550668,-0.0057059964,-0.017097969,0
0.0005591043,-0.012813454,-0.022509709,0.0053800633,-0.006887046,-0.027908912,0
-0.0048766257,-0.013656893,-0.02257746,0.0018399968,-0.0083486205,-0.019755738,0
-0.0023214926,-0.015568329,-0.023222454,-0.021841569,-0.0007503007,-0.019542027,0
-0.009724412,-0.01672489,-0.023312146,-0.027277745,-0.0070744827,-0.026028043,0
-0.0129667865,-0.016579725,-0.024732063,-0.005539011,-0.013279671,-0.013322323,0
-0.0048589967,-0.017602421,-0.023587577,-0.018440213,-0.0033354163,-0.019108547,0
-0.029294055,-0.010668213,-0.01219598,0.005167949,-0.008256359,0.0022503615,0
-0.0048524356,-0.014830018,-0.023590527,-0.005317435,-0.0029202471,-0.02926055,0
-0.0030652164,-0.008819853,-0.015078808,-0.01611556,-0.00077469693,0.018797083,0
-0.012952572,-0.015554335,-0.024636924,-0.01340499,-0.0067683575,-0.01992961,0
-0.0026701242,-0.017040977,-0.02780514,-0.06522318,0.0031506568,-0.009444443,0
-0.002704376,-0.01044331,-0.018294042,-0.041774537,0.003536301,0.037087027,0
-0.005663384,-0.015140463,-0.025317622,-0.011148897,-0.0034577856,-0.019550666,0
-0.009485493,-0.017190605,-0.024415381,-0.013875076,-0.004349556,-0.0008918695,0
-0.0210579,-0.006161916,-0.013893585,-0.01441724,0.0032738864,0.03723633,1
0.0036140229,-0.010731763,-0.023594541,-0.03108107,0.003181655,-0.00054220133,1
-0.012136892,-0.011903018,-0.019500872,-0.0038665198,-0.0049292506,-0.010708779,0
-0.0085987905,-0.016338637,-0.026703207,-0.008452086,-0.011931218,-0.007926653,0
-0.0028108684,0.0026212262,-0.010843674,-0.059521034,0.027730895,0.096490696,1
-0.0069621876,-0.013657922,-0.022040429,-0.059460714,0.0088053895,0.035491165,0
-0.012895089,-0.015506333,-0.024534013,-0.011966996,-0.0070948144,-0.020604625,0
-0.0096311625,-0.014557071,-0.023964824,-0.053021748,0.0055904025,0.0036195568,0
-0.03590061,-0.013981289,-0.023317624,0.0046013882,-0.009340816,-0.04235678,0
-0.0023582152,-0.0053496207,-0.020162346,-0.0119838845,-0.007079736,0.0072423196,1
-0.015006834,-0.01633456,-0.025558647,0.002807796,-0.014990032,-0.022962395,0
0.004553126,-0.010109691,-0.019317755,-0.07957185,0.022003984,-0.03449553,1
0.006368256,-0.012244725,-0.020254413,-0.035968963,0.0021337192,0.0031392786,0
-0.011798376,-0.003966338,-0.012342806,0.023940144,-0.0005600811,0.06711506,1
-0.012283726,-0.006539927,-0.0115494095,-0.09266808,0.033892393,0.02964901,1
-0.021892503,-0.007702145,-0.019445173,0.039044037,-0.014777209,0.014596317,1
-0.045436386,-0.008550811,-0.020158118,0.08547383,-0.030019844,-0.08513854,1
-0.020930067,-0.013250541,-0.023114482,-0.05249777,0.011297875,-0.012989722,1
-0.010205686,-0.016191373,-0.025224235,-0.026374586,-0.0031050525,-0.01996915,0
-0.0005786851,-0.00995992,-0.018033482,-0.0011442062,-0.0036200488,-0.0120388465,0
-0.011910163,-0.015222306,-0.04145932,-0.051554825,-0.007416135,-0.008873656,0
-0.02362331,-0.0058496846,-0.014529427,-0.032758135,0.010654705,0.020562155,1
-0.0116944425,-0.013865017,-0.018185593,-0.0043131425,-0.0059897127,0.013375766,0
-0.02394719,-0.013005773,-0.02222375,-0.026609732,-0.001898547,0.0004927298,0
-0.007041799,0.010163115,-0.0016815721,-0.024463471,0.023220915,0.10303645,1
-0.010648684,-0.01681341,-0.026413592,-0.013190784,-0.009768515,-0.021529064,0
0.0030025963,-0.009395399,-0.020404095,0.0053549195,-0.0070263604,-0.016881298,1
-0.0656721,-0.009316162,-0.014779851,-0.009451094,-0.005834975,-0.017778575,0
-0.00048230035,-0.005155272,-0.015943168,-0.01677359,0.0044721817,0.04125675,1
0.0012314329,-0.010687922,-0.017044613,-0.019201206,-0.008490493,-0.0061941408,0
